"level_id","n_clusters","cluster_size","icc","mu","model_type","n_reps","var_delta","bias_delta","mse_delta","ci_coverage","conv_rate","tau","mean_outcome"
1572,100,50,0.15,-2.74524413655259,"blended",100,0.0187242989549101,-0.0190996714959732,0.0189018534166151,0.8,0.87,0.420084025208403,0.0701577611237091
1573,10,100,0.15,-2.74524413655259,"blended",100,0.136558533888938,-0.00493963635576547,0.135217348557375,0.91,0.92,0.420084025208403,0.0701577611237091
1574,26,100,0.15,-2.74524413655259,"blended",100,0.0420656334723819,0.0125733363054624,0.0418030659235084,0.94,0.98,0.420084025208403,0.0701577611237091
1575,76,100,0.15,-2.74524413655259,"blended",100,0.0196739344485731,0.026715605780977,0.0201909186963319,0.89,1,0.420084025208403,0.0701577611237091
1576,100,100,0.15,-2.74524413655259,"blended",100,0.0104724543952708,-0.000240998074502974,0.01036778793139,0.96,1,0.420084025208403,0.0701577611237091
1577,10,500,0.15,-2.74524413655259,"blended",100,0.0770023458755086,0.0108375962950768,0.0763497759102086,0.89,0.99,0.420084025208403,0.0701577611237091
1578,26,500,0.15,-2.74524413655259,"blended",100,0.0309885127268495,0.0191945978419596,0.0310470601858956,0.92,1,0.420084025208403,0.0701577611237091
1579,76,500,0.15,-2.74524413655259,"blended",100,0.0114431823001904,0.000464059928916811,0.0113289658288061,0.95,1,0.420084025208403,0.0701577611237091
1580,100,500,0.15,-2.74524413655259,"blended",100,0.00724774259527034,-0.00443529772703801,0.0071949370352451,0.97,1,0.420084025208403,0.0701577611237091
1581,10,10,0.2,-2.74524413655259,"blended",100,17.1863029812254,0.784934624463871,17.6305623160953,0.93,0.33,0.5,0.0727850911569316
1582,26,10,0.2,-2.74524413655259,"blended",100,0.225844614962474,0.0278016910910326,0.224359102840371,0.89,0.61,0.5,0.0727850911569316
1583,76,10,0.2,-2.74524413655259,"blended",100,0.0701513911518938,0.0276995192702352,0.070217140608177,0.89,0.75,0.5,0.0727850911569316
1584,100,10,0.2,-2.74524413655259,"blended",100,0.0457996004816821,-0.00835782490188648,0.0454114577139559,0.89,0.85,0.5,0.0727850911569316
1585,10,20,0.2,-2.74524413655259,"blended",100,0.334798189887854,0.127649760896154,0.347744669445821,0.91,0.57,0.5,0.0727850911569316
1586,26,20,0.2,-2.74524413655259,"blended",100,0.0936385095308312,0.00240379677339163,0.0927079026744506,0.97,0.85,0.5,0.0727850911569316
1587,76,20,0.2,-2.74524413655259,"blended",100,0.0420961753082676,-0.00378074803311865,0.0416895076108749,0.94,0.97,0.5,0.0727850911569316
1588,100,20,0.2,-2.74524413655259,"blended",100,0.0301981599522533,-0.00817110436382615,0.0299629452992553,0.97,0.99,0.5,0.0727850911569316
1589,10,50,0.2,-2.74524413655259,"blended",100,0.161737361800267,-0.0189931736846446,0.160480728828879,0.8,0.7,0.5,0.0727850911569316
1590,26,50,0.2,-2.74524413655259,"blended",100,0.0750997714963239,-0.00383400181384746,0.0743634733512692,0.64,0.7,0.5,0.0727850911569316
1591,76,50,0.2,-2.74524413655259,"blended",100,0.0229621403544181,-0.00922484124021739,0.0228176166467812,0.68,0.77,0.5,0.0727850911569316
1592,100,50,0.2,-2.74524413655259,"blended",100,0.0192443184632806,-0.0249707573576157,0.0196754140016607,0.69,0.73,0.5,0.0727850911569316
1593,10,100,0.2,-2.74524413655259,"blended",100,0.127415301553705,-0.0103264193889687,0.126247783475565,0.95,0.97,0.5,0.0727850911569316
1594,26,100,0.2,-2.74524413655259,"blended",100,0.0551328503992854,0.0260965507295866,0.0552625518552744,0.93,1,0.5,0.0727850911569316
1595,76,100,0.2,-2.74524413655259,"blended",100,0.0182198722443995,-0.00119272860298211,0.0180390961234759,0.95,1,0.5,0.0727850911569316
1596,100,100,0.2,-2.74524413655259,"blended",100,0.0116958160840721,0.00880767343762978,0.0116564330346153,0.94,1,0.5,0.0727850911569316
1597,10,500,0.2,-2.74524413655259,"blended",100,0.129962838042497,-0.00660170442050834,0.128706792163328,0.83,1,0.5,0.0727850911569316
1598,26,500,0.2,-2.74524413655259,"blended",100,0.0386250903112291,-0.00511385685183844,0.0382649909400179,0.94,1,0.5,0.0727850911569316
1599,76,500,0.2,-2.74524413655259,"blended",100,0.0136609449022123,0.00650821285413563,0.0135666922877449,0.96,1,0.5,0.0727850911569316
1600,100,500,0.2,-2.74524413655259,"blended",100,0.0127467348707592,0.00198581272702195,0.0126232109742385,0.94,1,0.5,0.0727850911569316
1601,10,10,0.01,-2.59514650915231,"blended",100,0.46041845753884,0.0718685832292949,0.460979366218838,0.98,0.28,0.100503781525921,0.075012838199472
1602,26,10,0.01,-2.59514650915231,"blended",100,0.218567270659188,0.0201823069136381,0.216788923464952,0.93,0.34,0.100503781525921,0.075012838199472
1603,76,10,0.01,-2.59514650915231,"blended",100,0.047691737571214,0.00169392419538115,0.0472176895746815,0.91,0.42,0.100503781525921,0.075012838199472
1604,100,10,0.01,-2.59514650915231,"blended",100,0.0400240229883634,0.0209231995899144,0.0400615630395592,0.91,0.33,0.100503781525921,0.075012838199472
1605,10,20,0.01,-2.59514650915231,"blended",100,0.202013542070114,0.136072056899159,0.218509011318181,1,0.25,0.100503781525921,0.075012838199472
1606,26,20,0.01,-2.59514650915231,"blended",100,0.104707656327959,0.013114946565995,0.103832581588108,0.93,0.42,0.100503781525921,0.075012838199472
1607,76,20,0.01,-2.59514650915231,"blended",100,0.0192322165115803,0.00277153293783983,0.01904757574129,0.99,0.4,0.100503781525921,0.075012838199472
1608,100,20,0.01,-2.59514650915231,"blended",100,0.0296896983040956,0.0114198566711425,0.0295232144474441,0.93,0.39,0.100503781525921,0.075012838199472
1609,10,50,0.01,-2.59514650915231,"blended",100,0.103145099515353,0.0693106421123602,0.106917613630227,0.89,0.27,0.100503781525921,0.075012838199472
1610,26,50,0.01,-2.59514650915231,"blended",100,0.0360263834919866,0.0106331950133605,0.0357791844932588,0.95,0.47,0.100503781525921,0.075012838199472
1611,76,50,0.01,-2.59514650915231,"blended",100,0.0102578393785575,0.018317672283488,0.0104907981026572,0.99,0.57,0.100503781525921,0.075012838199472
1612,100,50,0.01,-2.59514650915231,"blended",100,0.00803159905949466,0.0031095036731318,0.00796095208199293,0.95,0.64,0.100503781525921,0.075012838199472
1613,10,100,0.01,-2.59514650915231,"blended",100,0.0407184731616949,0.00652681425170815,0.0403538877343542,0.97,0.42,0.100503781525921,0.075012838199472
1614,26,100,0.01,-2.59514650915231,"blended",100,0.0166930532634306,-0.000153422770862809,0.0165261462693429,0.93,0.52,0.100503781525921,0.075012838199472
1615,76,100,0.01,-2.59514650915231,"blended",100,0.00563967864132326,-0.00706127708263014,0.00563314348894771,0.97,0.63,0.100503781525921,0.075012838199472
1616,100,100,0.01,-2.59514650915231,"blended",100,0.00403985615530923,0.00801436023395601,0.00406368756371576,0.95,0.71,0.100503781525921,0.075012838199472
1617,10,500,0.01,-2.59514650915231,"blended",100,0.0124945468038941,0.00173542090505215,0.0123726130215729,0.93,0.64,0.100503781525921,0.075012838199472
1618,26,500,0.01,-2.59514650915231,"blended",100,0.004062203631814,0.0121383642411427,0.00416892148194651,0.97,0.9,0.100503781525921,0.075012838199472
1619,76,500,0.01,-2.59514650915231,"blended",100,0.00158551772190531,0.0026186901031066,0.00157652008254237,0.96,0.99,0.100503781525921,0.075012838199472
1620,100,500,0.01,-2.59514650915231,"blended",100,0.00117440000092887,0.00360042840229506,0.00117561908559963,0.92,1,0.100503781525921,0.075012838199472
1621,10,10,0.05,-2.59514650915231,"blended",100,13.02299826413,0.455062657158521,13.0998503034288,0.96,0.26,0.229415733870562,0.0766250892717887
1622,26,10,0.05,-2.59514650915231,"blended",100,0.15141128262961,0.0420563714887768,0.151665908186116,0.9,0.35,0.229415733870562,0.0766250892717887
1623,76,10,0.05,-2.59514650915231,"blended",100,0.0620538501314922,0.0602648726729883,0.0650651665084688,0.95,0.55,0.229415733870562,0.0766250892717887
1624,100,10,0.05,-2.59514650915231,"blended",100,0.0442128553596426,0.00947614952832287,0.0438605242159293,0.89,0.53,0.229415733870562,0.0766250892717887
1625,10,20,0.05,-2.59514650915231,"blended",100,0.205298001919706,0.03804199299414,0.204692215131475,0.97,0.32,0.229415733870562,0.0766250892717887
1626,26,20,0.05,-2.59514650915231,"blended",100,0.0957464398320371,-0.0275969899015905,0.0955505692853452,0.92,0.53,0.229415733870562,0.0766250892717887
1627,76,20,0.05,-2.59514650915231,"blended",100,0.0224217488226017,0.0130086556140705,0.0223667564552612,0.97,0.67,0.229415733870562,0.0766250892717887
1628,100,20,0.05,-2.59514650915231,"blended",100,0.0196087031560919,0.00659460055641204,0.0194561048810296,0.96,0.7,0.229415733870562,0.0766250892717887
1629,10,50,0.05,-2.59514650915231,"blended",100,0.129607832273578,-0.00859807744018674,0.128385680886509,0.87,0.47,0.229415733870562,0.0766250892717887
1630,26,50,0.05,-2.59514650915231,"blended",100,0.0317696905872957,0.00746998888656804,0.0315077944153882,0.9,0.68,0.229415733870562,0.0766250892717887
1631,76,50,0.05,-2.59514650915231,"blended",100,0.0133363777470539,0.00978669953731769,0.0132987934574171,0.95,0.93,0.229415733870562,0.0766250892717887
1632,100,50,0.05,-2.59514650915231,"blended",100,0.0072573673911384,0.00831707910424409,0.00725396752205327,0.96,0.93,0.229415733870562,0.0766250892717887
1633,10,100,0.05,-2.59514650915231,"blended",100,0.0600737299017587,-0.0152565571658629,0.0597057551392964,0.9,0.65,0.229415733870562,0.0766250892717887
1634,26,100,0.05,-2.59514650915231,"blended",100,0.0246997799314535,0.00336243093605492,0.0244640880739387,0.94,0.93,0.229415733870562,0.0766250892717887
1635,76,100,0.05,-2.59514650915231,"blended",100,0.0068390945507555,-0.00510816820955381,0.00679679698770504,0.95,0.99,0.229415733870562,0.0766250892717887
1636,100,100,0.05,-2.59514650915231,"blended",100,0.00528226159827269,0.00558222096887902,0.00526060017323536,0.94,1,0.229415733870562,0.0766250892717887
1637,10,500,0.05,-2.59514650915231,"blended",100,0.0268235357742543,0.0065171306901437,0.0265977734089442,0.92,0.93,0.229415733870562,0.0766250892717887
1638,26,500,0.05,-2.59514650915231,"blended",100,0.0109130289563832,-0.0106145310561353,0.010916566936361,0.96,1,0.229415733870562,0.0766250892717887
1639,76,500,0.05,-2.59514650915231,"blended",100,0.00372886472696661,0.0023715356089288,0.00369720026084136,0.94,1,0.229415733870562,0.0766250892717887
1640,100,500,0.05,-2.59514650915231,"blended",100,0.00254388738854684,0.000265622949787796,0.00251851907021282,0.97,1,0.229415733870562,0.0766250892717887
1641,10,10,0.1,-2.59514650915231,"blended",100,8.82624413975254,0.525406836118712,9.01403404179528,0.97,0.37,0.333333333333333,0.0788986664066678
1642,26,10,0.1,-2.59514650915231,"blended",100,0.2475245748546,0.00118630252891694,0.245050736419744,0.9,0.52,0.333333333333333,0.0788986664066678
1643,76,10,0.1,-2.59514650915231,"blended",100,0.0595619724265254,0.00766877162293573,0.0590251627604649,0.91,0.61,0.333333333333333,0.0788986664066678
1644,100,10,0.1,-2.59514650915231,"blended",100,0.0383511592775352,-0.0399590160987933,0.0395643706523435,0.93,0.74,0.333333333333333,0.0788986664066678
1645,10,20,0.1,-2.59514650915231,"blended",100,0.175884328079853,-0.0248003648318046,0.174740542894845,1,0.39,0.333333333333333,0.0788986664066678
1646,26,20,0.1,-2.59514650915231,"blended",100,0.0975802460880949,-0.0672611889815858,0.101128511170431,0.92,0.58,0.333333333333333,0.0788986664066678
1647,76,20,0.1,-2.59514650915231,"blended",100,0.0279020191792296,0.0141623765753921,0.0278235718977005,0.91,0.84,0.333333333333333,0.0788986664066678
1648,100,20,0.1,-2.59514650915231,"blended",100,0.0229583725090392,-0.0105702274432837,0.0228405184921516,0.91,0.9,0.333333333333333,0.0788986664066678
1649,10,50,0.1,-2.59514650915231,"blended",100,0.157375644423644,-0.00673835974570143,0.15584729347147,0.83,0.56,0.333333333333333,0.0788986664066678
1650,26,50,0.1,-2.59514650915231,"blended",100,0.0407156219438499,0.0235241413620807,0.0408618509512345,0.87,0.83,0.333333333333333,0.0788986664066678
1651,76,50,0.1,-2.59514650915231,"blended",100,0.0153959166001409,0.0119008426405679,0.015383587489695,0.88,0.94,0.333333333333333,0.0788986664066678
1652,100,50,0.1,-2.59514650915231,"blended",100,0.0123628931193184,0.00130295256226797,0.0122409618735048,0.83,0.89,0.333333333333333,0.0788986664066678
1653,10,100,0.1,-2.59514650915231,"blended",100,0.0790267249951959,0.0305835649402114,0.0791718121896961,0.9,0.84,0.333333333333333,0.0788986664066678
1654,26,100,0.1,-2.59514650915231,"blended",100,0.034121200874376,-0.0119172845709348,0.0339220105371769,0.9,0.98,0.333333333333333,0.0788986664066678
1655,76,100,0.1,-2.59514650915231,"blended",100,0.0101953180341095,-0.000738380668455378,0.01009391005978,0.99,1,0.333333333333333,0.0788986664066678
1656,100,100,0.1,-2.59514650915231,"blended",100,0.00649643949517992,0.000953451697585723,0.00643238417036775,0.95,1,0.333333333333333,0.0788986664066678
1657,10,500,0.1,-2.59514650915231,"blended",100,0.0494791265520376,0.0115903879868201,0.0491186723802022,0.9,0.98,0.333333333333333,0.0788986664066678
1658,26,500,0.1,-2.59514650915231,"blended",100,0.017060783382758,-0.0213084128312257,0.0173442240063163,0.93,1,0.333333333333333,0.0788986664066678
1659,76,500,0.1,-2.59514650915231,"blended",100,0.00607176212328114,-0.000803059467870998,0.00601168940655726,0.96,1,0.333333333333333,0.0788986664066678
1660,100,500,0.1,-2.59514650915231,"blended",100,0.0044457239601791,0.00231232646732628,0.0044066135742688,0.96,1,0.333333333333333,0.0788986664066678
1661,10,10,0.15,-2.59514650915231,"blended",100,7.70148419810073,0.464076587286115,7.83983643498685,0.93,0.41,0.420084025208403,0.0815196474294529
1662,26,10,0.15,-2.59514650915231,"blended",100,0.108296740009352,-0.0162269802496115,0.10747708749728,0.97,0.61,0.420084025208403,0.0815196474294529
1663,76,10,0.15,-2.59514650915231,"blended",100,0.0560497672338356,0.0253084096374011,0.0561297851598717,0.86,0.76,0.420084025208403,0.0815196474294529
1664,100,10,0.15,-2.59514650915231,"blended",100,0.0516679576722808,-0.0436394366566799,0.0530556785272703,0.86,0.74,0.420084025208403,0.0815196474294529
1665,10,20,0.15,-2.59514650915231,"blended",100,0.267442686482832,0.0383977044669318,0.266242643326334,0.96,0.53,0.420084025208403,0.0815196474294529
1666,26,20,0.15,-2.59514650915231,"blended",100,0.0956149557684919,0.0213653629296975,0.0951152849439247,0.94,0.77,0.420084025208403,0.0815196474294529
1667,76,20,0.15,-2.59514650915231,"blended",100,0.0219309726510935,0.0411873564145782,0.0234080612530041,0.95,0.97,0.420084025208403,0.0815196474294529
1668,100,20,0.15,-2.59514650915231,"blended",100,0.023719865264802,0.0062432331936966,0.0235216445728648,0.93,0.98,0.420084025208403,0.0815196474294529
1669,10,50,0.15,-2.59514650915231,"blended",100,0.153731405028317,0.0282388839854057,0.152991525546775,0.78,0.64,0.420084025208403,0.0815196474294529
1670,26,50,0.15,-2.59514650915231,"blended",100,0.0550425126116929,-0.0437227669861145,0.0564037678384981,0.75,0.75,0.420084025208403,0.0815196474294529
1671,76,50,0.15,-2.59514650915231,"blended",100,0.0187315011280155,-0.0412491495798402,0.0202456784577954,0.8,0.86,0.420084025208403,0.0815196474294529
1672,100,50,0.15,-2.59514650915231,"blended",100,0.0138119320671419,-0.00355657982479982,0.0136864620065207,0.89,0.9,0.420084025208403,0.0815196474294529
1673,10,100,0.15,-2.59514650915231,"blended",100,0.0894323573154636,0.0531817476318105,0.0913663320234825,0.95,0.92,0.420084025208403,0.0815196474294529
1674,26,100,0.15,-2.59514650915231,"blended",100,0.0564290697438001,-0.00482711440467296,0.0558880800798379,0.88,1,0.420084025208403,0.0815196474294529
1675,76,100,0.15,-2.59514650915231,"blended",100,0.014236395503755,0.00124388072524743,0.014095578787976,0.95,1,0.420084025208403,0.0815196474294529
1676,100,100,0.15,-2.59514650915231,"blended",100,0.0144939623117564,-0.00320478789539062,0.0143592933540933,0.91,1,0.420084025208403,0.0815196474294529
1677,10,500,0.15,-2.59514650915231,"blended",100,0.0735683571567993,0.00790634336891306,0.0728951838506984,0.9,0.99,0.420084025208403,0.0815196474294529
1678,26,500,0.15,-2.59514650915231,"blended",100,0.0362643651935785,0.00907067369858814,0.035983998662989,0.93,1,0.420084025208403,0.0815196474294529
1679,76,500,0.15,-2.59514650915231,"blended",100,0.0115867975556328,-0.00153589738770356,0.011473288560862,0.94,1,0.420084025208403,0.0815196474294529
1680,100,500,0.15,-2.59514650915231,"blended",100,0.00637029310323792,-0.00319981988250393,0.00631682901948601,0.96,1,0.420084025208403,0.0815196474294529
1681,10,10,0.2,-2.59514650915231,"blended",100,8.19665656377063,0.413070805198587,8.28531748824033,0.93,0.44,0.5,0.0845724674533338
1682,26,10,0.2,-2.59514650915231,"blended",100,0.262473792786403,0.0142925124292095,0.260053330770078,0.86,0.7,0.5,0.0845724674533338
1683,76,10,0.2,-2.59514650915231,"blended",100,0.056197523955603,0.0200453112898462,0.0560373632207538,0.91,0.85,0.5,0.0845724674533338
1684,100,10,0.2,-2.59514650915231,"blended",100,0.0426708294021429,0.0274506930725653,0.0429976616582857,0.87,0.86,0.5,0.0845724674533338
1685,10,20,0.2,-2.59514650915231,"blended",100,0.293636884734252,0.0471995442061757,0.292928312860181,0.91,0.56,0.5,0.0845724674533338
1686,26,20,0.2,-2.59514650915231,"blended",100,0.119264799112621,0.0444629207974644,0.120049102447336,0.91,0.87,0.5,0.0845724674533338
1687,76,20,0.2,-2.59514650915231,"blended",100,0.0328759311336407,-0.0342187401524359,0.0337180939999242,0.94,0.98,0.5,0.0845724674533338
1688,100,20,0.2,-2.59514650915231,"blended",100,0.0235697963395972,0.0258073922870928,0.0240001198728611,0.99,1,0.5,0.0845724674533338
1689,10,50,0.2,-2.59514650915231,"blended",100,0.182774145911667,-0.0174604685065471,0.181251272413018,0.75,0.65,0.5,0.0845724674533338
1690,26,50,0.2,-2.59514650915231,"blended",100,0.0574597086022146,0.0327561152152825,0.0579580746001894,0.84,0.84,0.5,0.0845724674533338
1691,76,50,0.2,-2.59514650915231,"blended",100,0.0278943186510763,0.0101708504990981,0.0277188216644406,0.75,0.79,0.5,0.0845724674533338
1692,100,50,0.2,-2.59514650915231,"blended",100,0.0172870723258886,0.00565344017745116,0.0171461629884698,0.77,0.83,0.5,0.0845724674533338
1693,10,100,0.2,-2.59514650915231,"blended",100,0.117564457756462,0.0486861614721828,0.118759155497792,0.94,0.98,0.5,0.0845724674533338
1694,26,100,0.2,-2.59514650915231,"blended",100,0.0580384412638248,0.0116783613284279,0.0575944409745039,0.93,0.99,0.5,0.0845724674533338
1695,76,100,0.2,-2.59514650915231,"blended",100,0.0160996748031208,-0.00680902288957301,0.0159850408478003,0.95,1,0.5,0.0845724674533338
1696,100,100,0.2,-2.59514650915231,"blended",100,0.0137226673212053,0.0199824702500022,0.0139847397652855,0.97,1,0.5,0.0845724674533338
1697,10,500,0.2,-2.59514650915231,"blended",100,0.107923547129679,-0.0142122061308751,0.107046298461488,0.89,1,0.5,0.0845724674533338
1698,26,500,0.2,-2.59514650915231,"blended",100,0.0439137356175009,0.026669635469636,0.0441858677174091,0.93,1,0.5,0.0845724674533338
1699,76,500,0.2,-2.59514650915231,"blended",100,0.0141079375691028,0.0147265522211887,0.0141837295337352,0.93,1,0.5,0.0845724674533338
1700,100,500,0.2,-2.59514650915231,"blended",100,0.0103817746797815,0.00842789461382716,0.0103489863406055,0.99,1,0.5,0.0845724674533338
1701,10,10,0.01,-2.44504888175203,"blended",100,8.03109943172051,0.474830513595462,8.17544123187981,0.929292929292929,0.242424242424242,0.100503781525921,0.0871609929501733
1702,26,10,0.01,-2.44504888175203,"blended",100,0.150676226662333,-0.0338941869226955,0.150318280302861,0.94,0.39,0.100503781525921,0.0871609929501733
1703,76,10,0.01,-2.44504888175203,"blended",100,0.0480812487427687,-0.0141913436772488,0.0478018304907068,0.93,0.37,0.100503781525921,0.0871609929501733
1704,100,10,0.01,-2.44504888175203,"blended",100,0.0395656929016067,0.0106670677962803,0.039283822307961,0.91,0.33,0.100503781525921,0.0871609929501733
1705,10,20,0.01,-2.44504888175203,"blended",100,0.201475920176474,-0.0627870587776081,0.203403375724652,0.95,0.15,0.100503781525921,0.0871609929501733
1706,26,20,0.01,-2.44504888175203,"blended",100,0.0625812410942757,-0.0252496624384857,0.0625929741365904,0.97,0.32,0.100503781525921,0.0871609929501733
1707,76,20,0.01,-2.44504888175203,"blended",100,0.0247262908913836,-0.00102987690610137,0.0244800886289115,0.94,0.46,0.100503781525921,0.0871609929501733
1708,100,20,0.01,-2.44504888175203,"blended",100,0.0159082440872901,-0.00403921722653732,0.0157654769222204,0.97,0.47,0.100503781525921,0.0871609929501733
1709,10,50,0.01,-2.44504888175203,"blended",100,0.0803986713585089,0.000833431673608167,0.0795953792532784,0.95,0.22,0.100503781525921,0.0871609929501733
1710,26,50,0.01,-2.44504888175203,"blended",100,0.0282408126079613,0.0146131207403796,0.0281719477796546,0.93,0.47,0.100503781525921,0.0871609929501733
1711,76,50,0.01,-2.44504888175203,"blended",100,0.00939936075850503,-0.0121649218068246,0.00945335247348613,0.95,0.53,0.100503781525921,0.0871609929501733
1712,100,50,0.01,-2.44504888175203,"blended",100,0.0072038838451131,0.0034402499089193,0.00714368032609779,0.98,0.65,0.100503781525921,0.0871609929501733
1713,10,100,0.01,-2.44504888175203,"blended",100,0.03108330034889,0.0192656623965876,0.0311436330929804,0.99,0.41,0.100503781525921,0.0871609929501733
1714,26,100,0.01,-2.44504888175203,"blended",100,0.0125436346647908,-0.00745924723356577,0.0124738386874344,0.96,0.44,0.100503781525921,0.0871609929501733
1715,76,100,0.01,-2.44504888175203,"blended",100,0.00535108633303261,0.00761068052865587,0.00535549792781155,0.95,0.62,0.100503781525921,0.0871609929501733
1716,100,100,0.01,-2.44504888175203,"blended",100,0.00341813130343563,0.00834873822657431,0.00345365142037713,0.97,0.76,0.100503781525921,0.0871609929501733
1717,10,500,0.01,-2.44504888175203,"blended",100,0.0110976868418543,0.00723029997320344,0.0110389872111383,0.91,0.65,0.100503781525921,0.0871609929501733
1718,26,500,0.01,-2.44504888175203,"blended",100,0.00338038054157986,-0.0037973437954297,0.00336099655606475,0.94,0.93,0.100503781525921,0.0871609929501733
1719,76,500,0.01,-2.44504888175203,"blended",100,0.00137626500178735,-0.000233570666587637,0.00136255690702577,0.95,1,0.100503781525921,0.0871609929501733
1720,100,500,0.01,-2.44504888175203,"blended",100,0.00115506456363624,0.00275817834433368,0.00115112146577902,0.94,1,0.100503781525921,0.0871609929501733
1721,10,10,0.05,-2.44504888175203,"blended",100,4.27905390881739,0.275360721285791,4.31208689655625,0.94,0.34,0.229415733870562,0.0890343443353646
1722,26,10,0.05,-2.44504888175203,"blended",100,0.125444578572591,0.000297864855840689,0.124190221510337,0.92,0.33,0.229415733870562,0.0890343443353646
1723,76,10,0.05,-2.44504888175203,"blended",100,0.049139183069209,-0.0346967414014015,0.0498516551023926,0.91,0.57,0.229415733870562,0.0890343443353646
1724,100,10,0.05,-2.44504888175203,"blended",100,0.0342958346877416,0.0303903748547716,0.0348764512246778,0.9,0.6,0.229415733870562,0.0890343443353646
1725,10,20,0.05,-2.44504888175203,"blended",100,0.221203249471371,0.000586597404128735,0.218991561073172,0.92,0.3,0.229415733870562,0.0890343443353646
1726,26,20,0.05,-2.44504888175203,"blended",100,0.0573224874718913,0.040315566149455,0.0583746074711235,0.95,0.54,0.229415733870562,0.0890343443353646
1727,76,20,0.05,-2.44504888175203,"blended",100,0.0223407943141538,0.00964316372500231,0.0222103769776395,0.94,0.72,0.229415733870562,0.0890343443353646
1728,100,20,0.05,-2.44504888175203,"blended",100,0.021285290458966,-0.0040298793940328,0.0210886774823068,0.93,0.79,0.229415733870562,0.0890343443353646
1729,10,50,0.05,-2.44504888175203,"blended",100,0.0821432290039799,-0.00645568769063783,0.0813634726174992,0.93,0.54,0.229415733870562,0.0890343443353646
1730,26,50,0.05,-2.44504888175203,"blended",100,0.0335395510315607,0.0120681851660154,0.0333497966144463,0.91,0.74,0.229415733870562,0.0890343443353646
1731,76,50,0.05,-2.44504888175203,"blended",100,0.0113408136369503,0.0040669400453075,0.0112439455019129,0.94,0.93,0.229415733870562,0.0890343443353646
1732,100,50,0.05,-2.44504888175203,"blended",100,0.00880671557666129,0.00273764504861465,0.00872614312130688,0.94,0.97,0.229415733870562,0.0890343443353646
1733,10,100,0.05,-2.44504888175203,"blended",100,0.0491013249343826,0.00345836227919603,0.048622271954693,0.94,0.7,0.229415733870562,0.0890343443353646
1734,26,100,0.05,-2.44504888175203,"blended",100,0.0220250965708029,-0.0200637456857075,0.0222073994960356,0.9,0.96,0.229415733870562,0.0890343443353646
1735,76,100,0.05,-2.44504888175203,"blended",100,0.00727583102181842,-0.00401402624840656,0.00721918511832313,0.93,1,0.229415733870562,0.0890343443353646
1736,100,100,0.05,-2.44504888175203,"blended",100,0.00536799999176731,0.00618567022356038,0.00535258250796428,0.93,1,0.229415733870562,0.0890343443353646
1737,10,500,0.05,-2.44504888175203,"blended",100,0.0208947638624562,0.00965825242543972,0.0207790980637452,0.93,0.97,0.229415733870562,0.0890343443353646
1738,26,500,0.05,-2.44504888175203,"blended",100,0.014393955942624,0.00607824803787271,0.0142869614824077,0.88,1,0.229415733870562,0.0890343443353646
1739,76,500,0.05,-2.44504888175203,"blended",100,0.00333836937092547,-1.76486060958575e-05,0.00330498598868951,0.96,1,0.229415733870562,0.0890343443353646
1740,100,500,0.05,-2.44504888175203,"blended",100,0.00279865878244161,0.00166149464087924,0.00277343275905887,0.95,1,0.229415733870562,0.0890343443353646
1741,10,10,0.1,-2.44504888175203,"blended",100,5.0751309697827,0.245135747375204,5.08447119472607,0.95,0.33,0.333333333333333,0.0916761220014478
1742,26,10,0.1,-2.44504888175203,"blended",100,0.212343411987697,0.00396145324399653,0.210235670979624,0.9,0.45,0.333333333333333,0.0916761220014478
1743,76,10,0.1,-2.44504888175203,"blended",100,0.0562711317348012,0.0638789803524404,0.0597889445483207,0.9,0.67,0.333333333333333,0.0916761220014478
1744,100,10,0.1,-2.44504888175203,"blended",100,0.0349717509754579,0.0216123977535908,0.0350891292023627,0.88,0.69,0.333333333333333,0.0916761220014478
1745,10,20,0.1,-2.44504888175203,"blended",100,0.277564030966562,0.167720300137888,0.30291848973524,0.93,0.54,0.333333333333333,0.0916761220014478
1746,26,20,0.1,-2.44504888175203,"blended",100,0.0884176801262784,-0.045810927343823,0.0896321443891167,0.89,0.7,0.333333333333333,0.0916761220014478
1747,76,20,0.1,-2.44504888175203,"blended",100,0.0226046489621559,0.0273676090809981,0.0231275884993447,0.93,0.89,0.333333333333333,0.0916761220014478
1748,100,20,0.1,-2.44504888175203,"blended",100,0.0195764280899966,0.00944737690308839,0.0194699167394456,0.91,0.95,0.333333333333333,0.0916761220014478
1749,10,50,0.1,-2.44504888175203,"blended",100,0.134343230193495,0.0670024708360313,0.137489128989693,0.87,0.61,0.333333333333333,0.0916761220014478
1750,26,50,0.1,-2.44504888175203,"blended",100,0.0439197945847448,-0.0075304336653671,0.0435373040700859,0.88,0.87,0.333333333333333,0.0916761220014478
1751,76,50,0.1,-2.44504888175203,"blended",100,0.0154194274113229,0.000140910118809236,0.0152652529928712,0.81,0.86,0.333333333333333,0.0916761220014478
1752,100,50,0.1,-2.44504888175203,"blended",100,0.00897928902331709,-0.00797494994130698,0.00895309595965027,0.89,0.89,0.333333333333333,0.0916761220014478
1753,10,100,0.1,-2.44504888175203,"blended",100,0.0780470454680709,0.0145418733834796,0.0774780410948913,0.9,0.9,0.333333333333333,0.0916761220014478
